_time;_value;_field;_time;_value;_field
2022-03-03T18:55:08.5Z;1.21;Accelerazione_Media_DX;2022-03-03T18:55:33.8Z;0.47;Accelerazione_Media_SX
2022-03-03T18:55:08.8Z;1.17;Accelerazione_Media_DX;2022-03-03T18:55:34.1Z;0.44;Accelerazione_Media_SX
2022-03-03T18:55:09Z;1.19;Accelerazione_Media_DX;2022-03-03T18:55:34.5Z;0.45;Accelerazione_Media_SX
2022-03-03T18:55:09.2Z;1.18;Accelerazione_Media_DX;2022-03-03T18:55:37.6Z;0.44;Accelerazione_Media_SX
2022-03-03T18:55:09.5Z;1.16;Accelerazione_Media_DX;2022-03-03T18:55:37.8Z;0.45;Accelerazione_Media_SX
2022-03-03T18:55:12.3Z;1.15;Accelerazione_Media_DX;2022-03-03T18:55:38.1Z;0.46;Accelerazione_Media_SX
2022-03-03T18:55:12.6Z;1.18;Accelerazione_Media_DX;2022-03-03T18:55:38.3Z;0.46;Accelerazione_Media_SX
2022-03-03T18:55:12.8Z;1.19;Accelerazione_Media_DX;2022-03-03T18:55:38.5Z;0.46;Accelerazione_Media_SX
2022-03-03T18:55:13Z;1.16;Accelerazione_Media_DX;2022-03-03T18:55:39.1Z;0.47;Accelerazione_Media_SX
2022-03-03T18:55:13.3Z;1.16;Accelerazione_Media_DX;2022-03-03T18:55:39.4Z;0.48;Accelerazione_Media_SX
2022-03-03T18:55:13.6Z;1.19;Accelerazione_Media_DX;2022-03-03T18:55:39.6Z;0.45;Accelerazione_Media_SX
2022-03-03T18:55:13.8Z;1.16;Accelerazione_Media_DX;2022-03-03T18:55:39.9Z;0.45;Accelerazione_Media_SX
2022-03-03T18:55:14Z;1.17;Accelerazione_Media_DX;2022-03-03T18:55:40.1Z;0.47;Accelerazione_Media_SX
2022-03-03T18:55:14.3Z;1.17;Accelerazione_Media_DX;2022-03-03T18:55:43Z;0.44;Accelerazione_Media_SX
2022-03-03T18:55:14.6Z;1.16;Accelerazione_Media_DX;2022-03-03T18:55:43.3Z;0.44;Accelerazione_Media_SX
2022-03-03T18:55:14.8Z;1.16;Accelerazione_Media_DX;2022-03-03T18:55:43.6Z;0.47;Accelerazione_Media_SX
2022-03-03T18:55:15Z;1.18;Accelerazione_Media_DX;2022-03-03T18:55:46.4Z;0.45;Accelerazione_Media_SX
2022-03-03T18:55:15.3Z;1.16;Accelerazione_Media_DX;2022-03-03T18:55:46.7Z;0.43;Accelerazione_Media_SX
2022-03-03T18:55:15.5Z;1.17;Accelerazione_Media_DX;2022-03-03T18:55:46.9Z;0.44;Accelerazione_Media_SX
2022-03-03T18:55:15.7Z;1.18;Accelerazione_Media_DX;2022-03-03T18:55:47.2Z;0.44;Accelerazione_Media_SX
2022-03-03T18:55:16Z;1.17;Accelerazione_Media_DX;2022-03-03T18:55:47.4Z;0.45;Accelerazione_Media_SX
2022-03-03T18:55:16.2Z;1.2;Accelerazione_Media_DX;2022-03-03T18:55:47.7Z;0.46;Accelerazione_Media_SX
2022-03-03T18:55:16.5Z;1.16;Accelerazione_Media_DX;2022-03-03T18:55:47.9Z;0.44;Accelerazione_Media_SX
2022-03-03T18:55:16.7Z;1.16;Accelerazione_Media_DX;2022-03-03T18:55:48.1Z;0.43;Accelerazione_Media_SX
2022-03-03T18:55:16.9Z;1.18;Accelerazione_Media_DX;2022-03-03T18:55:48.4Z;0.47;Accelerazione_Media_SX
2022-03-03T18:55:17.1Z;1.18;Accelerazione_Media_DX;2022-03-03T18:55:48.6Z;0.47;Accelerazione_Media_SX
2022-03-03T18:55:17.4Z;1.16;Accelerazione_Media_DX;2022-03-03T18:55:48.9Z;0.44;Accelerazione_Media_SX
2022-03-03T18:55:17.6Z;1.18;Accelerazione_Media_DX;2022-03-03T18:55:54.9Z;0.45;Accelerazione_Media_SX
2022-03-03T18:55:17.8Z;1.16;Accelerazione_Media_DX;2022-03-03T18:55:56.3Z;0.44;Accelerazione_Media_SX
2022-03-03T18:55:18.1Z;1.18;Accelerazione_Media_DX;2022-03-03T18:56:01.9Z;0.45;Accelerazione_Media_SX
2022-03-03T18:55:18.3Z;1.19;Accelerazione_Media_DX;2022-03-03T18:56:10Z;0.47;Accelerazione_Media_SX
2022-03-03T18:55:18.6Z;1.17;Accelerazione_Media_DX;2022-03-03T18:56:15.5Z;0.44;Accelerazione_Media_SX
2022-03-03T18:55:18.8Z;1.17;Accelerazione_Media_DX;2022-03-03T18:56:23.5Z;0.44;Accelerazione_Media_SX
2022-03-03T18:55:21.8Z;1.19;Accelerazione_Media_DX;2022-03-03T18:56:23.8Z;0.45;Accelerazione_Media_SX
2022-03-03T18:55:22Z;1.16;Accelerazione_Media_DX;2022-03-03T18:56:27.2Z;0.45;Accelerazione_Media_SX
2022-03-03T18:55:25Z;1.17;Accelerazione_Media_DX;2022-03-03T18:56:30Z;0.45;Accelerazione_Media_SX
2022-03-03T18:55:25.2Z;1.15;Accelerazione_Media_DX;2022-03-03T18:56:30.3Z;0.45;Accelerazione_Media_SX
2022-03-03T18:55:25.4Z;1.17;Accelerazione_Media_DX;2022-03-03T18:56:30.5Z;0.45;Accelerazione_Media_SX
2022-03-03T18:55:25.7Z;1.2;Accelerazione_Media_DX;2022-03-03T18:56:30.8Z;0.45;Accelerazione_Media_SX
2022-03-03T18:55:25.9Z;1.17;Accelerazione_Media_DX;2022-03-03T18:56:31Z;0.45;Accelerazione_Media_SX
2022-03-03T18:55:26.1Z;1.18;Accelerazione_Media_DX;2022-03-03T18:56:31.2Z;0.44;Accelerazione_Media_SX
2022-03-03T18:55:26.4Z;1.19;Accelerazione_Media_DX;2022-03-03T18:56:39.4Z;0.44;Accelerazione_Media_SX
2022-03-03T18:55:29.3Z;1.16;Accelerazione_Media_DX;2022-03-03T18:56:42Z;0.41;Accelerazione_Media_SX
2022-03-03T18:55:32.5Z;1.17;Accelerazione_Media_DX;2022-03-03T18:56:42.3Z;0.49;Accelerazione_Media_SX
2022-03-03T18:55:32.8Z;1.17;Accelerazione_Media_DX;2022-03-03T18:56:42.5Z;0.46;Accelerazione_Media_SX
2022-03-03T18:55:33Z;1.16;Accelerazione_Media_DX;2022-03-03T18:56:42.7Z;0.38;Accelerazione_Media_SX
2022-03-03T18:55:33.2Z;1.17;Accelerazione_Media_DX;2022-03-03T18:56:48Z;0.43;Accelerazione_Media_SX
2022-03-03T18:55:33.5Z;1.2;Accelerazione_Media_DX;2022-03-03T18:56:48.3Z;0.45;Accelerazione_Media_SX
2022-03-03T18:55:33.7Z;1.16;Accelerazione_Media_DX;2022-03-03T18:56:48.5Z;0.44;Accelerazione_Media_SX
2022-03-03T18:55:33.9Z;1.16;Accelerazione_Media_DX;2022-03-03T18:56:48.7Z;0.45;Accelerazione_Media_SX
2022-03-03T18:55:34.2Z;1.17;Accelerazione_Media_DX;2022-03-03T18:56:49Z;0.46;Accelerazione_Media_SX
2022-03-03T18:55:34.4Z;1.17;Accelerazione_Media_DX;2022-03-03T18:56:49.2Z;0.45;Accelerazione_Media_SX
2022-03-03T18:55:34.7Z;1.19;Accelerazione_Media_DX;2022-03-03T18:56:49.5Z;0.45;Accelerazione_Media_SX
2022-03-03T18:55:35Z;1.17;Accelerazione_Media_DX;2022-03-03T18:56:49.7Z;0.43;Accelerazione_Media_SX
2022-03-03T18:55:35.2Z;1.16;Accelerazione_Media_DX;2022-03-03T18:56:54.4Z;0.43;Accelerazione_Media_SX
2022-03-03T18:55:35.4Z;1.17;Accelerazione_Media_DX;2022-03-03T18:56:55Z;0.41;Accelerazione_Media_SX
2022-03-03T18:55:35.7Z;1.17;Accelerazione_Media_DX;2022-03-03T18:56:55.3Z;0.46;Accelerazione_Media_SX
2022-03-03T18:55:36Z;1.18;Accelerazione_Media_DX;2022-03-03T18:56:55.5Z;0.45;Accelerazione_Media_SX
2022-03-03T18:55:36.2Z;1.16;Accelerazione_Media_DX;2022-03-03T18:56:55.7Z;0.45;Accelerazione_Media_SX
2022-03-03T18:55:36.5Z;1.19;Accelerazione_Media_DX;2022-03-03T18:56:58.9Z;0.425;Accelerazione_Media_SX
2022-03-03T18:55:36.7Z;1.17;Accelerazione_Media_DX;2022-03-03T18:57:02.4Z;0.4;Accelerazione_Media_SX
2022-03-03T18:55:36.9Z;1.17;Accelerazione_Media_DX;2022-03-03T18:57:07.7Z;0.47;Accelerazione_Media_SX
2022-03-03T18:55:37.1Z;1.2;Accelerazione_Media_DX;2022-03-03T18:57:08Z;0.3;Accelerazione_Media_SX
2022-03-03T18:55:37.4Z;1.18;Accelerazione_Media_DX;2022-03-03T18:57:08.2Z;0.71;Accelerazione_Media_SX
2022-03-03T18:55:37.8Z;1.16;Accelerazione_Media_DX;2022-03-03T18:57:08.6Z;0.16;Accelerazione_Media_SX
2022-03-03T18:55:38.1Z;1.17;Accelerazione_Media_DX;2022-03-03T18:57:08.9Z;0.14;Accelerazione_Media_SX
2022-03-03T18:55:38.3Z;1.16;Accelerazione_Media_DX;2022-03-03T18:57:09.1Z;0.05;Accelerazione_Media_SX
2022-03-03T18:55:38.6Z;1.17;Accelerazione_Media_DX;2022-03-03T18:57:09.4Z;0.99;Accelerazione_Media_SX
2022-03-03T18:55:39Z;1.18;Accelerazione_Media_DX;2022-03-03T18:57:09.6Z;0.64;Accelerazione_Media_SX
2022-03-03T18:55:39.3Z;1.17;Accelerazione_Media_DX;2022-03-03T18:57:09.8Z;-0.85;Accelerazione_Media_SX
2022-03-03T18:55:39.5Z;1.17;Accelerazione_Media_DX;2022-03-03T18:57:10Z;-0.24;Accelerazione_Media_SX
2022-03-03T18:55:39.9Z;1.18;Accelerazione_Media_DX;2022-03-03T18:57:10.3Z;-0.14;Accelerazione_Media_SX
2022-03-03T18:55:40.2Z;1.17;Accelerazione_Media_DX;2022-03-03T18:57:10.5Z;-0.29;Accelerazione_Media_SX
2022-03-03T18:55:40.4Z;1.18;Accelerazione_Media_DX;2022-03-03T18:57:16.5Z;-0.34;Accelerazione_Media_SX
2022-03-03T18:55:40.7Z;1.16;Accelerazione_Media_DX;2022-03-03T18:57:21.7Z;0.01;Accelerazione_Media_SX
2022-03-03T18:55:40.9Z;1.17;Accelerazione_Media_DX;2022-03-03T18:57:21.8Z;0.01;Accelerazione_Media_SX
2022-03-03T18:55:41.1Z;1.18;Accelerazione_Media_DX;2022-03-03T18:57:22.3Z;0.44;Accelerazione_Media_SX
2022-03-03T18:55:41.3Z;1.17;Accelerazione_Media_DX;2022-03-03T18:57:23Z;0.46;Accelerazione_Media_SX
2022-03-03T18:55:41.6Z;1.17;Accelerazione_Media_DX;2022-03-03T18:57:33.5Z;0.32;Accelerazione_Media_SX
2022-03-03T18:55:41.8Z;1.15;Accelerazione_Media_DX;2022-03-03T18:57:33.7Z;0.14;Accelerazione_Media_SX
2022-03-03T18:55:42.1Z;1.17;Accelerazione_Media_DX;2022-03-03T18:57:34Z;0.18;Accelerazione_Media_SX
2022-03-03T18:55:42.3Z;1.16;Accelerazione_Media_DX;2022-03-03T18:57:34.3Z;0.19;Accelerazione_Media_SX
2022-03-03T18:55:42.5Z;1.17;Accelerazione_Media_DX;2022-03-03T18:57:34.6Z;0.3;Accelerazione_Media_SX
2022-03-03T18:55:45.3Z;1.16;Accelerazione_Media_DX;2022-03-03T18:57:37.6Z;1.49;Accelerazione_Media_SX
2022-03-03T18:55:48.3Z;1.18;Accelerazione_Media_DX;2022-03-03T18:57:37.9Z;0.72;Accelerazione_Media_SX
2022-03-03T18:55:48.8Z;1.15;Accelerazione_Media_DX;2022-03-03T18:57:38.1Z;-0.05;Accelerazione_Media_SX
2022-03-03T18:55:49Z;1.16;Accelerazione_Media_DX;2022-03-03T18:57:38.4Z;0.57;Accelerazione_Media_SX
2022-03-03T18:55:49.3Z;1.16;Accelerazione_Media_DX;2022-03-03T18:57:38.6Z;0.43;Accelerazione_Media_SX
2022-03-03T18:55:49.5Z;1.18;Accelerazione_Media_DX;2022-03-03T18:57:40.1Z;0.2;Accelerazione_Media_SX
2022-03-03T18:55:49.7Z;1.16;Accelerazione_Media_DX;2022-03-03T18:57:40.3Z;0.43;Accelerazione_Media_SX
2022-03-03T18:55:52.5Z;1.17;Accelerazione_Media_DX;2022-03-03T18:57:40.6Z;0.37;Accelerazione_Media_SX
2022-03-03T18:55:52.7Z;1.16;Accelerazione_Media_DX;2022-03-03T18:57:40.8Z;0.36;Accelerazione_Media_SX
2022-03-03T18:55:52.9Z;1.18;Accelerazione_Media_DX;2022-03-03T18:57:41.1Z;0.46;Accelerazione_Media_SX
2022-03-03T18:55:53.2Z;1.19;Accelerazione_Media_DX;2022-03-03T18:57:41.4Z;0.36;Accelerazione_Media_SX
2022-03-03T18:55:53.4Z;1.17;Accelerazione_Media_DX;2022-03-03T18:57:45.1Z;0.41;Accelerazione_Media_SX
2022-03-03T18:55:53.6Z;1.17;Accelerazione_Media_DX;2022-03-03T18:57:45.3Z;0.22;Accelerazione_Media_SX
2022-03-03T18:55:53.9Z;1.17;Accelerazione_Media_DX;2022-03-03T18:57:45.6Z;0.21;Accelerazione_Media_SX
2022-03-03T18:55:54.1Z;1.2;Accelerazione_Media_DX;2022-03-03T18:57:45.8Z;0.21;Accelerazione_Media_SX
2022-03-03T18:55:54.3Z;1.19;Accelerazione_Media_DX;2022-03-03T18:57:46.1Z;0.24;Accelerazione_Media_SX
2022-03-03T18:55:54.6Z;1.16;Accelerazione_Media_DX;2022-03-03T18:57:46.3Z;0.28;Accelerazione_Media_SX
2022-03-03T18:56:00.3Z;1.16;Accelerazione_Media_DX;2022-03-03T18:57:55.4Z;0.28;Accelerazione_Media_SX
2022-03-03T18:56:05.3Z;1.16;Accelerazione_Media_DX;2022-03-03T18:57:55.7Z;0.28;Accelerazione_Media_SX
2022-03-03T18:56:05.6Z;1.16;Accelerazione_Media_DX;2022-03-03T18:57:55.9Z;0.26;Accelerazione_Media_SX
2022-03-03T18:56:05.8Z;1.16;Accelerazione_Media_DX;2022-03-03T18:57:57.3Z;0.29;Accelerazione_Media_SX
2022-03-03T18:56:06.1Z;1.17;Accelerazione_Media_DX;2022-03-03T18:57:57.5Z;0.27;Accelerazione_Media_SX
2022-03-03T18:56:06.3Z;1.17;Accelerazione_Media_DX;2022-03-03T18:57:57.7Z;0.44;Accelerazione_Media_SX
2022-03-03T18:56:10.3Z;1.16;Accelerazione_Media_DX;2022-03-03T18:57:58Z;0.58;Accelerazione_Media_SX
2022-03-03T18:56:13.5Z;1.18;Accelerazione_Media_DX;2022-03-03T18:57:58.2Z;0.59;Accelerazione_Media_SX
2022-03-03T18:56:16.5Z;1.18;Accelerazione_Media_DX;2022-03-03T18:57:58.5Z;0.28;Accelerazione_Media_SX
2022-03-03T18:56:16.7Z;1.19;Accelerazione_Media_DX;2022-03-03T18:57:58.7Z;0.26;Accelerazione_Media_SX
2022-03-03T18:56:17Z;1.19;Accelerazione_Media_DX;2022-03-03T18:57:58.9Z;0.34;Accelerazione_Media_SX
2022-03-03T18:56:17.2Z;1.18;Accelerazione_Media_DX;2022-03-03T18:57:59.1Z;0.32;Accelerazione_Media_SX
2022-03-03T18:56:17.4Z;1.16;Accelerazione_Media_DX;2022-03-03T18:57:59.4Z;0.29;Accelerazione_Media_SX
2022-03-03T18:56:17.7Z;1.16;Accelerazione_Media_DX;2022-03-03T18:57:59.6Z;0.29;Accelerazione_Media_SX
2022-03-03T18:56:17.9Z;1.17;Accelerazione_Media_DX;2022-03-03T18:57:59.8Z;0.51;Accelerazione_Media_SX
2022-03-03T18:56:18.2Z;1.17;Accelerazione_Media_DX;2022-03-03T18:58:02.9Z;0.27;Accelerazione_Media_SX
2022-03-03T18:56:18.4Z;1.19;Accelerazione_Media_DX;2022-03-03T18:58:03.1Z;0.2;Accelerazione_Media_SX
2022-03-03T18:56:18.7Z;1.17;Accelerazione_Media_DX;2022-03-03T18:58:03.4Z;0.32;Accelerazione_Media_SX
2022-03-03T18:56:18.9Z;1.18;Accelerazione_Media_DX;2022-03-03T18:58:03.6Z;0.22;Accelerazione_Media_SX
2022-03-03T18:56:19.3Z;1.15;Accelerazione_Media_DX;2022-03-03T18:58:03.9Z;0.25;Accelerazione_Media_SX
2022-03-03T18:56:19.5Z;1.18;Accelerazione_Media_DX;2022-03-03T18:58:04.1Z;0.28;Accelerazione_Media_SX
2022-03-03T18:56:22.5Z;1.17;Accelerazione_Media_DX;2022-03-03T18:58:04.4Z;0.27;Accelerazione_Media_SX
2022-03-03T18:56:25.5Z;1.2;Accelerazione_Media_DX;2022-03-03T18:58:04.6Z;0.24;Accelerazione_Media_SX
2022-03-03T18:56:25.7Z;1.15;Accelerazione_Media_DX;2022-03-03T18:58:04.9Z;0.26;Accelerazione_Media_SX
2022-03-03T18:56:29Z;1.16;Accelerazione_Media_DX;2022-03-03T18:58:05.1Z;0.28;Accelerazione_Media_SX
2022-03-03T18:56:29.2Z;1.17;Accelerazione_Media_DX;2022-03-03T18:58:05.3Z;0.29;Accelerazione_Media_SX
2022-03-03T18:56:34.5Z;1.17;Accelerazione_Media_DX;2022-03-03T18:58:05.6Z;0.3;Accelerazione_Media_SX
2022-03-03T18:56:34.8Z;1.17;Accelerazione_Media_DX;2022-03-03T18:58:05.8Z;0.29;Accelerazione_Media_SX
2022-03-03T18:56:35Z;1.2;Accelerazione_Media_DX;2022-03-03T18:58:06.1Z;0.28;Accelerazione_Media_SX
2022-03-03T18:56:35.2Z;1.16;Accelerazione_Media_DX;2022-03-03T18:58:06.3Z;0.27;Accelerazione_Media_SX
2022-03-03T18:56:35.4Z;1.18;Accelerazione_Media_DX;2022-03-03T18:58:06.6Z;0.28;Accelerazione_Media_SX
2022-03-03T18:56:35.7Z;1.18;Accelerazione_Media_DX;2022-03-03T18:58:07.9Z;0.28;Accelerazione_Media_SX
2022-03-03T18:56:35.9Z;1.18;Accelerazione_Media_DX;2022-03-03T18:58:08.1Z;0.29;Accelerazione_Media_SX
2022-03-03T18:56:36.1Z;1.18;Accelerazione_Media_DX;2022-03-03T18:58:13.9Z;0.28;Accelerazione_Media_SX
2022-03-03T18:56:36.3Z;1.18;Accelerazione_Media_DX;2022-03-03T18:58:14.2Z;0.3;Accelerazione_Media_SX
2022-03-03T18:56:36.6Z;1.19;Accelerazione_Media_DX;2022-03-03T18:58:14.4Z;0.28;Accelerazione_Media_SX
2022-03-03T18:56:36.9Z;1.18;Accelerazione_Media_DX;2022-03-03T18:58:14.7Z;0.27;Accelerazione_Media_SX
2022-03-03T18:56:37.2Z;1.18;Accelerazione_Media_DX;2022-03-03T18:58:14.9Z;0.28;Accelerazione_Media_SX
2022-03-03T18:56:40Z;1.15;Accelerazione_Media_DX;2022-03-03T18:58:17.9Z;0.27;Accelerazione_Media_SX
2022-03-03T18:56:40.2Z;1.19;Accelerazione_Media_DX;2022-03-03T18:58:18.2Z;0.28;Accelerazione_Media_SX
2022-03-03T18:56:40.5Z;1.18;Accelerazione_Media_DX;2022-03-03T18:58:18.4Z;0.28;Accelerazione_Media_SX
2022-03-03T18:56:40.7Z;1.24;Accelerazione_Media_DX;2022-03-03T18:58:19.8Z;0.27;Accelerazione_Media_SX
2022-03-03T18:56:40.9Z;1.18;Accelerazione_Media_DX;2022-03-03T18:58:20Z;0.27;Accelerazione_Media_SX
2022-03-03T18:56:41.2Z;1.15;Accelerazione_Media_DX;2022-03-03T18:58:20.3Z;0.29;Accelerazione_Media_SX
2022-03-03T18:56:41.4Z;1.14;Accelerazione_Media_DX;2022-03-03T18:58:20.5Z;0.29;Accelerazione_Media_SX
2022-03-03T18:56:42Z;1.2;Accelerazione_Media_DX;2022-03-03T18:58:20.7Z;0.28;Accelerazione_Media_SX
2022-03-03T18:56:42.2Z;1.13;Accelerazione_Media_DX;2022-03-03T18:58:23.6Z;0.28;Accelerazione_Media_SX
2022-03-03T18:56:49.9Z;1.18;Accelerazione_Media_DX;2022-03-03T18:58:23.8Z;0.28;Accelerazione_Media_SX
2022-03-03T18:57:01Z;1.17;Accelerazione_Media_DX;2022-03-03T18:58:24.1Z;0.28;Accelerazione_Media_SX
2022-03-03T18:57:03.3Z;1.17;Accelerazione_Media_DX;2022-03-03T18:58:24.3Z;0.27;Accelerazione_Media_SX
2022-03-03T18:57:06.8Z;1.14;Accelerazione_Media_DX;2022-03-03T18:58:24.5Z;0.29;Accelerazione_Media_SX
2022-03-03T18:57:10Z;1.14;Accelerazione_Media_DX;2022-03-03T18:58:24.7Z;0.29;Accelerazione_Media_SX
2022-03-03T18:57:10.2Z;1.2;Accelerazione_Media_DX;2022-03-03T18:58:25Z;0.29;Accelerazione_Media_SX
2022-03-03T18:57:10.4Z;1.16;Accelerazione_Media_DX;2022-03-03T18:58:25.2Z;0.27;Accelerazione_Media_SX
2022-03-03T18:57:12.9Z;1.14;Accelerazione_Media_DX;2022-03-03T18:58:25.5Z;0.27;Accelerazione_Media_SX
2022-03-03T18:57:15.9Z;1.17;Accelerazione_Media_DX;2022-03-03T18:58:25.7Z;0.27;Accelerazione_Media_SX
2022-03-03T18:57:16.1Z;1.67;Accelerazione_Media_DX;2022-03-03T18:58:25.9Z;0.27;Accelerazione_Media_SX
2022-03-03T18:57:16.3Z;1.16;Accelerazione_Media_DX;2022-03-03T18:58:26.2Z;0.29;Accelerazione_Media_SX
2022-03-03T18:57:16.6Z;1.21;Accelerazione_Media_DX;2022-03-03T18:58:26.4Z;0.28;Accelerazione_Media_SX
2022-03-03T18:57:16.9Z;1.18;Accelerazione_Media_DX;2022-03-03T18:58:26.6Z;0.28;Accelerazione_Media_SX
2022-03-03T18:57:17.2Z;1;Accelerazione_Media_DX;2022-03-03T18:58:26.9Z;0.27;Accelerazione_Media_SX
2022-03-03T18:57:17.4Z;1.38;Accelerazione_Media_DX;2022-03-03T18:58:27.1Z;0.25;Accelerazione_Media_SX
2022-03-03T18:57:17.6Z;1.31;Accelerazione_Media_DX;2022-03-03T18:58:29.9Z;0.27;Accelerazione_Media_SX
2022-03-03T18:57:17.9Z;1.05;Accelerazione_Media_DX;2022-03-03T18:58:30.2Z;0.29;Accelerazione_Media_SX
2022-03-03T18:57:21Z;1.17;Accelerazione_Media_DX;2022-03-03T18:58:30.4Z;0.28;Accelerazione_Media_SX
2022-03-03T18:57:24Z;1.15;Accelerazione_Media_DX;2022-03-03T18:58:30.7Z;0.29;Accelerazione_Media_SX
2022-03-03T18:57:25.3Z;1.16;Accelerazione_Media_DX;2022-03-03T18:58:30.9Z;0.29;Accelerazione_Media_SX
2022-03-03T18:57:25.6Z;1.16;Accelerazione_Media_DX;2022-03-03T18:58:31.2Z;0.28;Accelerazione_Media_SX
2022-03-03T18:57:25.8Z;1.17;Accelerazione_Media_DX;2022-03-03T18:58:32.4Z;0.29;Accelerazione_Media_SX
2022-03-03T18:57:26.1Z;1.18;Accelerazione_Media_DX;2022-03-03T18:58:32.7Z;0.28;Accelerazione_Media_SX
2022-03-03T18:57:27.4Z;1.16;Accelerazione_Media_DX;2022-03-03T18:58:38Z;0.27;Accelerazione_Media_SX
2022-03-03T18:57:27.6Z;1.23;Accelerazione_Media_DX;2022-03-03T18:58:38.2Z;0.28;Accelerazione_Media_SX
2022-03-03T18:57:27.8Z;1.13;Accelerazione_Media_DX;2022-03-03T18:58:38.5Z;0.27;Accelerazione_Media_SX
2022-03-03T18:57:28.1Z;1.23;Accelerazione_Media_DX;2022-03-03T18:58:38.7Z;0.28;Accelerazione_Media_SX
2022-03-03T18:57:28.3Z;1.24;Accelerazione_Media_DX;2022-03-03T18:58:39Z;0.29;Accelerazione_Media_SX
2022-03-03T18:57:28.6Z;1.38;Accelerazione_Media_DX;2022-03-03T18:58:39.2Z;0.29;Accelerazione_Media_SX
2022-03-03T18:57:28.8Z;1.28;Accelerazione_Media_DX;2022-03-03T18:58:39.4Z;0.28;Accelerazione_Media_SX
2022-03-03T18:57:29Z;1.18;Accelerazione_Media_DX;2022-03-03T18:58:41.9Z;0.27;Accelerazione_Media_SX
2022-03-03T18:57:29.3Z;1.2;Accelerazione_Media_DX;2022-03-03T18:58:45.1Z;0.26;Accelerazione_Media_SX
2022-03-03T18:57:29.5Z;1.16;Accelerazione_Media_DX;2022-03-03T18:58:45.3Z;0.28;Accelerazione_Media_SX
2022-03-03T18:57:32.5Z;-2.19;Accelerazione_Media_DX;2022-03-03T18:58:45.6Z;0.28;Accelerazione_Media_SX
2022-03-03T18:57:32.7Z;-1.32;Accelerazione_Media_DX;2022-03-03T18:58:45.9Z;0.28;Accelerazione_Media_SX
2022-03-03T18:57:35.8Z;2.22;Accelerazione_Media_DX;2022-03-03T18:58:46.1Z;0.29;Accelerazione_Media_SX
2022-03-03T18:57:36.1Z;2.43;Accelerazione_Media_DX;2022-03-03T18:58:46.4Z;0.28;Accelerazione_Media_SX
2022-03-03T18:57:36.3Z;-5.65;Accelerazione_Media_DX;2022-03-03T18:58:46.6Z;0.27;Accelerazione_Media_SX
2022-03-03T18:57:36.9Z;-0.27;Accelerazione_Media_DX;2022-03-03T18:58:46.9Z;0.28;Accelerazione_Media_SX
2022-03-03T18:57:37.2Z;1;Accelerazione_Media_DX;2022-03-03T18:58:47.1Z;0.27;Accelerazione_Media_SX
2022-03-03T18:57:37.4Z;2.31;Accelerazione_Media_DX;2022-03-03T18:58:47.4Z;0.29;Accelerazione_Media_SX
2022-03-03T18:57:38.8Z;1.8;Accelerazione_Media_DX;2022-03-03T18:58:47.6Z;0.28;Accelerazione_Media_SX
2022-03-03T18:57:39.1Z;-0.21;Accelerazione_Media_DX;2022-03-03T18:58:47.9Z;0.27;Accelerazione_Media_SX
2022-03-03T18:57:39.3Z;-1.59;Accelerazione_Media_DX;2022-03-03T18:58:48.1Z;0.28;Accelerazione_Media_SX
2022-03-03T18:57:39.6Z;-1.15;Accelerazione_Media_DX;2022-03-03T18:58:48.4Z;0.28;Accelerazione_Media_SX
2022-03-03T18:57:39.9Z;-1.49;Accelerazione_Media_DX;2022-03-03T18:58:49Z;0.27;Accelerazione_Media_SX
2022-03-03T18:57:40.1Z;-0.96;Accelerazione_Media_DX;2022-03-03T18:58:54.4Z;0.31;Accelerazione_Media_SX
2022-03-03T18:57:40.4Z;-1.03;Accelerazione_Media_DX;2022-03-03T18:58:54.7Z;0.22;Accelerazione_Media_SX
2022-03-03T18:57:41Z;-0.71;Accelerazione_Media_DX;2022-03-03T18:58:57.6Z;0.27;Accelerazione_Media_SX
2022-03-03T18:57:41.2Z;10.96;Accelerazione_Media_DX;2022-03-03T18:58:57.9Z;0.26;Accelerazione_Media_SX
2022-03-03T18:57:41.5Z;0.97;Accelerazione_Media_DX;2022-03-03T18:58:58.5Z;0.28;Accelerazione_Media_SX
2022-03-03T18:57:41.7Z;0.71;Accelerazione_Media_DX;2022-03-03T18:58:58.7Z;0.27;Accelerazione_Media_SX
2022-03-03T18:57:41.9Z;1.5;Accelerazione_Media_DX;2022-03-03T18:58:59Z;0.28;Accelerazione_Media_SX
2022-03-03T18:57:42.2Z;0.98;Accelerazione_Media_DX;2022-03-03T18:58:59.2Z;0.27;Accelerazione_Media_SX
2022-03-03T18:57:42.4Z;1.14;Accelerazione_Media_DX;2022-03-03T18:58:59.5Z;0.26;Accelerazione_Media_SX
2022-03-03T18:57:42.6Z;1.19;Accelerazione_Media_DX;2022-03-03T18:59:02.4Z;0.28;Accelerazione_Media_SX
2022-03-03T18:57:42.9Z;1.1;Accelerazione_Media_DX;2022-03-03T18:59:02.7Z;0.27;Accelerazione_Media_SX
2022-03-03T18:57:43.1Z;1.19;Accelerazione_Media_DX;2022-03-03T18:59:02.9Z;0.24;Accelerazione_Media_SX
2022-03-03T18:57:44.5Z;1.16;Accelerazione_Media_DX;2022-03-03T18:59:05.4Z;0.29;Accelerazione_Media_SX
