_time;_value;host;_time;_value;host
2022-02-21T18:08:55.8Z;2,47;Accelerometro_DX;2022-02-21T18:08:01.2Z;3,52;Accelerometro_SX
2022-02-21T18:08:56.2Z;1,91;Accelerometro_DX;2022-02-21T18:08:03.7Z;3,52;Accelerometro_SX
2022-02-21T18:09:05.2Z;2,97;Accelerometro_DX;2022-02-21T18:08:03.8Z;3,47;Accelerometro_SX
2022-02-21T18:09:05.7Z;2,68;Accelerometro_DX;2022-02-21T18:08:04.3Z;3,57;Accelerometro_SX
2022-02-21T18:09:06.1Z;1,12;Accelerometro_DX;2022-02-21T18:08:04.7Z;3,57;Accelerometro_SX
2022-02-21T18:09:06.6Z;1,9;Accelerometro_DX;2022-02-21T18:08:05.2Z;3,57;Accelerometro_SX
2022-02-21T18:09:07Z;3,39;Accelerometro_DX;2022-02-21T18:08:05.6Z;3,57;Accelerometro_SX
2022-02-21T18:09:07.5Z;5,56;Accelerometro_DX;2022-02-21T18:08:06Z;3,57;Accelerometro_SX
2022-02-21T18:09:08Z;2,16;Accelerometro_DX;2022-02-21T18:08:06.5Z;3,56;Accelerometro_SX
2022-02-21T18:09:08.4Z;3,98;Accelerometro_DX;2022-02-21T18:08:06.9Z;3,57;Accelerometro_SX
2022-02-21T18:09:08.9Z;3,17;Accelerometro_DX;2022-02-21T18:08:07.3Z;3,56;Accelerometro_SX
2022-02-21T18:09:09.7Z;3,28;Accelerometro_DX;2022-02-21T18:08:07.7Z;3,57;Accelerometro_SX
2022-02-21T18:09:12.7Z;4,3;Accelerometro_DX;2022-02-21T18:08:08.1Z;3,56;Accelerometro_SX
2022-02-21T18:09:13.1Z;2,12;Accelerometro_DX;2022-02-21T18:08:08.8Z;3,57;Accelerometro_SX
2022-02-21T18:09:13.6Z;2,06;Accelerometro_DX;2022-02-21T18:08:09.2Z;3,57;Accelerometro_SX
2022-02-21T18:09:14Z;2,23;Accelerometro_DX;2022-02-21T18:08:10.6Z;3,57;Accelerometro_SX
2022-02-21T18:09:14.4Z;2,17;Accelerometro_DX;2022-02-21T18:08:11.3Z;3,57;Accelerometro_SX
2022-02-21T18:09:14.9Z;2,15;Accelerometro_DX;2022-02-21T18:08:11.7Z;3,57;Accelerometro_SX
2022-02-21T18:09:15.3Z;2,16;Accelerometro_DX;2022-02-21T18:08:12.2Z;3,57;Accelerometro_SX
2022-02-21T18:09:16Z;2,15;Accelerometro_DX;2022-02-21T18:08:12.6Z;3,57;Accelerometro_SX
2022-02-21T18:09:16.5Z;2,13;Accelerometro_DX;2022-02-21T18:08:15.7Z;3,57;Accelerometro_SX
2022-02-21T18:09:16.9Z;2,11;Accelerometro_DX;2022-02-21T18:08:16.3Z;3,57;Accelerometro_SX
2022-02-21T18:09:20.1Z;2,1;Accelerometro_DX;2022-02-21T18:08:19.7Z;3,6;Accelerometro_SX
2022-02-21T18:09:20.6Z;2,05;Accelerometro_DX;2022-02-21T18:08:20.1Z;3,58;Accelerometro_SX
2022-02-21T18:09:21.4Z;2,05;Accelerometro_DX;2022-02-21T18:08:26.4Z;3,59;Accelerometro_SX
2022-02-21T18:09:21.8Z;2,04;Accelerometro_DX;2022-02-21T18:08:26.8Z;2,83;Accelerometro_SX
2022-02-21T18:09:22.3Z;2,03;Accelerometro_DX;2022-02-21T18:08:27.3Z;2,84;Accelerometro_SX
2022-02-21T18:09:22.7Z;2,04;Accelerometro_DX;2022-02-21T18:08:27.7Z;2,94;Accelerometro_SX
2022-02-21T18:09:23.5Z;2,03;Accelerometro_DX;2022-02-21T18:08:28.1Z;2,94;Accelerometro_SX
2022-02-21T18:09:30.2Z;2,02;Accelerometro_DX;2022-02-21T18:08:28.5Z;2,94;Accelerometro_SX
2022-02-21T18:09:30.7Z;2,19;Accelerometro_DX;2022-02-21T18:08:29Z;3,14;Accelerometro_SX
2022-02-21T18:09:31.2Z;2,21;Accelerometro_DX;2022-02-21T18:08:29.4Z;3,53;Accelerometro_SX
2022-02-21T18:09:31.6Z;2,2;Accelerometro_DX;2022-02-21T18:08:29.8Z;3,64;Accelerometro_SX
2022-02-21T18:09:32Z;2,19;Accelerometro_DX;2022-02-21T18:08:30.2Z;3,01;Accelerometro_SX
2022-02-21T18:09:32.5Z;2,2;Accelerometro_DX;2022-02-21T18:08:30.7Z;3,04;Accelerometro_SX
2022-02-21T18:09:33Z;2,21;Accelerometro_DX;2022-02-21T18:08:31.4Z;3,01;Accelerometro_SX
2022-02-21T18:09:36.1Z;2,2;Accelerometro_DX;2022-02-21T18:08:32.3Z;2,96;Accelerometro_SX
2022-02-21T18:09:36.6Z;2,24;Accelerometro_DX;2022-02-21T18:08:32.7Z;1,78;Accelerometro_SX
2022-02-21T18:09:37Z;1,27;Accelerometro_DX;2022-02-21T18:08:33.1Z;3,2;Accelerometro_SX
2022-02-21T18:09:37.5Z;2,19;Accelerometro_DX;2022-02-21T18:08:33.5Z;3,27;Accelerometro_SX
2022-02-21T18:09:37.9Z;2,65;Accelerometro_DX;2022-02-21T18:08:34Z;3,71;Accelerometro_SX
2022-02-21T18:09:38.3Z;2,61;Accelerometro_DX;2022-02-21T18:08:34.4Z;2,93;Accelerometro_SX
2022-02-21T18:09:38.8Z;2,37;Accelerometro_DX;2022-02-21T18:08:34.8Z;5,4;Accelerometro_SX
2022-02-21T18:09:39.2Z;2,99;Accelerometro_DX;2022-02-21T18:08:35.2Z;1,86;Accelerometro_SX
2022-02-21T18:09:39.7Z;3,69;Accelerometro_DX;2022-02-21T18:08:35.7Z;2,97;Accelerometro_SX
2022-02-21T18:09:40.4Z;3,18;Accelerometro_DX;2022-02-21T18:08:36.1Z;6,03;Accelerometro_SX
2022-02-21T18:09:40.8Z;2,55;Accelerometro_DX;2022-02-21T18:08:36.5Z;5,17;Accelerometro_SX
2022-02-21T18:09:44.1Z;2,93;Accelerometro_DX;2022-02-21T18:08:37Z;1,9;Accelerometro_SX
2022-02-21T18:09:47.1Z;3,09;Accelerometro_DX;2022-02-21T18:08:37.4Z;2,95;Accelerometro_SX
2022-02-21T18:09:47.6Z;2,79;Accelerometro_DX;2022-02-21T18:08:37.8Z;5,91;Accelerometro_SX
2022-02-21T18:09:48Z;3,11;Accelerometro_DX;2022-02-21T18:08:38.2Z;4,8;Accelerometro_SX
2022-02-21T18:09:48.8Z;2,08;Accelerometro_DX;2022-02-21T18:08:38.8Z;2,79;Accelerometro_SX
2022-02-21T18:09:49.2Z;1,81;Accelerometro_DX;2022-02-21T18:08:42.2Z;3,38;Accelerometro_SX
2022-02-21T18:09:49.6Z;2,78;Accelerometro_DX;2022-02-21T18:08:42.7Z;3,51;Accelerometro_SX
2022-02-21T18:09:52.6Z;3,19;Accelerometro_DX;2022-02-21T18:08:43.1Z;4,9;Accelerometro_SX
2022-02-21T18:09:56.3Z;1,87;Accelerometro_DX;2022-02-21T18:08:43.5Z;6,21;Accelerometro_SX
2022-02-21T18:09:56.8Z;1,97;Accelerometro_DX;2022-02-21T18:08:43.9Z;4,25;Accelerometro_SX
2022-02-21T18:09:57.3Z;2,24;Accelerometro_DX;2022-02-21T18:08:44.4Z;2,42;Accelerometro_SX
2022-02-21T18:09:57.7Z;2,06;Accelerometro_DX;2022-02-21T18:08:44.8Z;3,77;Accelerometro_SX
2022-02-21T18:10:03.7Z;2,47;Accelerometro_DX;2022-02-21T18:08:45.2Z;4,5;Accelerometro_SX
2022-02-21T18:10:06.6Z;2,47;Accelerometro_DX;2022-02-21T18:08:45.7Z;1,99;Accelerometro_SX
2022-02-21T18:10:06.7Z;2,5;Accelerometro_DX;2022-02-21T18:08:46.1Z;3,05;Accelerometro_SX
2022-02-21T18:10:07.1Z;2,43;Accelerometro_DX;2022-02-21T18:08:46.5Z;2,6;Accelerometro_SX
2022-02-21T18:10:07.5Z;3,05;Accelerometro_DX;2022-02-21T18:08:47Z;3,46;Accelerometro_SX
2022-02-21T18:10:10.7Z;2,88;Accelerometro_DX;2022-02-21T18:08:47.4Z;1,02;Accelerometro_SX
2022-02-21T18:10:13.7Z;3,73;Accelerometro_DX;2022-02-21T18:08:47.8Z;2,01;Accelerometro_SX
2022-02-21T18:10:14.1Z;2,37;Accelerometro_DX;2022-02-21T18:08:48.2Z;5,45;Accelerometro_SX
2022-02-21T18:10:14.5Z;2,36;Accelerometro_DX;2022-02-21T18:08:48.6Z;6,66;Accelerometro_SX
2022-02-21T18:10:15Z;2,34;Accelerometro_DX;2022-02-21T18:08:49.1Z;3,6;Accelerometro_SX
2022-02-21T18:10:15.4Z;2,34;Accelerometro_DX;2022-02-21T18:08:49.5Z;3,08;Accelerometro_SX
2022-02-21T18:10:15.8Z;2,33;Accelerometro_DX;2022-02-21T18:08:51Z;3,27;Accelerometro_SX
2022-02-21T18:10:16.2Z;2,33;Accelerometro_DX;2022-02-21T18:08:51.4Z;4,17;Accelerometro_SX
2022-02-21T18:10:16.7Z;2,32;Accelerometro_DX;2022-02-21T18:08:54.2Z;4,19;Accelerometro_SX
2022-02-21T18:10:17.1Z;2,31;Accelerometro_DX;2022-02-21T18:08:55Z;4,9;Accelerometro_SX
2022-02-21T18:10:17.6Z;2,31;Accelerometro_DX;2022-02-21T18:08:55.4Z;2,16;Accelerometro_SX
2022-02-21T18:10:19.1Z;2,3;Accelerometro_DX;2022-02-21T18:08:55.8Z;3,06;Accelerometro_SX
2022-02-21T18:10:19.5Z;2,29;Accelerometro_DX;2022-02-21T18:08:56.2Z;8,94;Accelerometro_SX
2022-02-21T18:10:19.9Z;2,28;Accelerometro_DX;2022-02-21T18:09:05.3Z;1,38;Accelerometro_SX
2022-02-21T18:10:20.4Z;2,28;Accelerometro_DX;2022-02-21T18:09:05.7Z;2,39;Accelerometro_SX
2022-02-21T18:10:26.7Z;2,28;Accelerometro_DX;2022-02-21T18:09:06.2Z;3,67;Accelerometro_SX
2022-02-21T18:10:27.2Z;2,28;Accelerometro_DX;2022-02-21T18:09:06.6Z;4,91;Accelerometro_SX
2022-02-21T18:10:28Z;2,27;Accelerometro_DX;2022-02-21T18:09:07.1Z;5,06;Accelerometro_SX
2022-02-21T18:10:28.4Z;2,27;Accelerometro_DX;2022-02-21T18:09:07.5Z;5,3;Accelerometro_SX
2022-02-21T18:10:28.8Z;2,27;Accelerometro_DX;2022-02-21T18:09:08Z;3,76;Accelerometro_SX
2022-02-21T18:10:29.2Z;2,27;Accelerometro_DX;2022-02-21T18:09:08.4Z;3,07;Accelerometro_SX
2022-02-21T18:10:29.7Z;2,27;Accelerometro_DX;2022-02-21T18:09:08.8Z;4,57;Accelerometro_SX
2022-02-21T18:10:30.1Z;2,26;Accelerometro_DX;2022-02-21T18:09:11.7Z;1,93;Accelerometro_SX
2022-02-21T18:10:30.6Z;2,26;Accelerometro_DX;2022-02-21T18:09:12.1Z;3,11;Accelerometro_SX
2022-02-21T18:10:31.3Z;2,26;Accelerometro_DX;2022-02-21T18:09:12.5Z;2,84;Accelerometro_SX
2022-02-21T18:10:31.8Z;2,13;Accelerometro_DX;2022-02-21T18:09:15.7Z;2,63;Accelerometro_SX
2022-02-21T18:10:32.3Z;2,12;Accelerometro_DX;2022-02-21T18:09:18.7Z;2,3;Accelerometro_SX
2022-02-21T18:10:32.7Z;1,73;Accelerometro_DX;2022-02-21T18:09:21.8Z;2,38;Accelerometro_SX
2022-02-21T18:10:33.2Z;1,18;Accelerometro_DX;2022-02-21T18:09:22.2Z;2,43;Accelerometro_SX
2022-02-21T18:10:33.6Z;0,74;Accelerometro_DX;2022-02-21T18:09:22.6Z;2,43;Accelerometro_SX
2022-02-21T18:10:34.1Z;1,47;Accelerometro_DX;2022-02-21T18:09:23.3Z;2,44;Accelerometro_SX
2022-02-21T18:10:34.5Z;2,19;Accelerometro_DX;2022-02-21T18:09:23.9Z;2,45;Accelerometro_SX
2022-02-21T18:10:37.7Z;2,21;Accelerometro_DX;2022-02-21T18:09:24.3Z;2,45;Accelerometro_SX
2022-02-21T18:10:38.1Z;1,66;Accelerometro_DX;2022-02-21T18:09:30.4Z;2,45;Accelerometro_SX
2022-02-21T18:10:38.6Z;1,45;Accelerometro_DX;2022-02-21T18:09:30.9Z;3,3;Accelerometro_SX
2022-02-21T18:10:39Z;1,77;Accelerometro_DX;2022-02-21T18:09:31.3Z;3,29;Accelerometro_SX
2022-02-21T18:10:42.2Z;1,94;Accelerometro_DX;2022-02-21T18:09:31.7Z;3,31;Accelerometro_SX
2022-02-21T18:10:45.2Z;2,33;Accelerometro_DX;2022-02-21T18:09:32.2Z;3,29;Accelerometro_SX
2022-02-21T18:10:45.6Z;2,38;Accelerometro_DX;2022-02-21T18:09:32.6Z;3,3;Accelerometro_SX
2022-02-21T18:10:46Z;2,39;Accelerometro_DX;2022-02-21T18:09:33Z;3,3;Accelerometro_SX
2022-02-21T18:10:46.8Z;2,4;Accelerometro_DX;2022-02-21T18:09:33.5Z;3,29;Accelerometro_SX
2022-02-21T18:10:47.3Z;2,4;Accelerometro_DX;2022-02-21T18:09:33.9Z;3,3;Accelerometro_SX
2022-02-21T18:10:52.7Z;2,4;Accelerometro_DX;2022-02-21T18:09:34.3Z;3,31;Accelerometro_SX
2022-02-21T18:10:53.1Z;2,4;Accelerometro_DX;2022-02-21T18:09:34.7Z;3,62;Accelerometro_SX
2022-02-21T18:10:53.2Z;13,24;Accelerometro_DX;2022-02-21T18:09:35.2Z;2,62;Accelerometro_SX
2022-02-21T18:10:53.7Z;11,68;Accelerometro_DX;2022-02-21T18:09:35.9Z;3,48;Accelerometro_SX
2022-02-21T18:10:54.1Z;11,34;Accelerometro_DX;2022-02-21T18:09:36.3Z;2,48;Accelerometro_SX
2022-02-21T18:10:54.5Z;10,88;Accelerometro_DX;2022-02-21T18:09:36.8Z;3,51;Accelerometro_SX
2022-02-21T18:10:55Z;8,5;Accelerometro_DX;2022-02-21T18:09:37.5Z;3,64;Accelerometro_SX
2022-02-21T18:10:55.4Z;8,37;Accelerometro_DX;2022-02-21T18:09:37.9Z;3,05;Accelerometro_SX
2022-02-21T18:10:55.9Z;8,6;Accelerometro_DX;2022-02-21T18:09:38.3Z;2,86;Accelerometro_SX
2022-02-21T18:10:56.3Z;8,41;Accelerometro_DX;2022-02-21T18:09:38.8Z;3,13;Accelerometro_SX
2022-02-21T18:10:56.7Z;9,73;Accelerometro_DX;2022-02-21T18:09:39.2Z;4,27;Accelerometro_SX
2022-02-21T18:10:57.1Z;8;Accelerometro_DX;2022-02-21T18:09:39.6Z;1,86;Accelerometro_SX
2022-02-21T18:10:59.6Z;8,01;Accelerometro_DX;2022-02-21T18:09:45.7Z;2,02;Accelerometro_SX
2022-02-21T18:11:02.7Z;8,01;Accelerometro_DX;2022-02-21T18:09:46.2Z;3,99;Accelerometro_SX
2022-02-21T18:11:03.1Z;8;Accelerometro_DX;2022-02-21T18:09:46.6Z;2,7;Accelerometro_SX
2022-02-21T18:11:03.5Z;8;Accelerometro_DX;2022-02-21T18:09:49.7Z;2,81;Accelerometro_SX
2022-02-21T18:11:04Z;8,01;Accelerometro_DX;2022-02-21T18:09:50.2Z;2,52;Accelerometro_SX
2022-02-21T18:11:04.4Z;8,01;Accelerometro_DX;2022-02-21T18:09:50.6Z;3,73;Accelerometro_SX
2022-02-21T18:11:04.9Z;8,01;Accelerometro_DX;2022-02-21T18:09:51.1Z;2,63;Accelerometro_SX
2022-02-21T18:11:05.3Z;8,01;Accelerometro_DX;2022-02-21T18:09:51.6Z;2,52;Accelerometro_SX
2022-02-21T18:11:08.7Z;8,01;Accelerometro_DX;2022-02-21T18:09:52Z;2,58;Accelerometro_SX
2022-02-21T18:11:09.1Z;8;Accelerometro_DX;2022-02-21T18:09:55.2Z;2,56;Accelerometro_SX
2022-02-21T18:11:09.8Z;8,01;Accelerometro_DX;2022-02-21T18:09:58.7Z;2,45;Accelerometro_SX
2022-02-21T18:11:10.2Z;8,01;Accelerometro_DX;2022-02-21T18:10:02.3Z;3,08;Accelerometro_SX
2022-02-21T18:11:13.2Z;8,01;Accelerometro_DX;2022-02-21T18:10:05.3Z;3,25;Accelerometro_SX
2022-02-21T18:11:13.6Z;8;Accelerometro_DX;2022-02-21T18:10:05.7Z;1,63;Accelerometro_SX
2022-02-21T18:11:14Z;8;Accelerometro_DX;2022-02-21T18:10:06.1Z;3,04;Accelerometro_SX
2022-02-21T18:11:17.2Z;8,01;Accelerometro_DX;2022-02-21T18:10:06.5Z;3,99;Accelerometro_SX
2022-02-21T18:11:17.6Z;8,01;Accelerometro_DX;2022-02-21T18:10:08Z;2,55;Accelerometro_SX
2022-02-21T18:11:18.1Z;8;Accelerometro_DX;2022-02-21T18:10:08.4Z;2,87;Accelerometro_SX
2022-02-21T18:11:18.6Z;8,01;Accelerometro_DX;2022-02-21T18:10:08.9Z;2,1;Accelerometro_SX
2022-02-21T18:11:19Z;8;Accelerometro_DX;2022-02-21T18:10:09.3Z;2,61;Accelerometro_SX
2022-02-21T18:11:19.5Z;8;Accelerometro_DX;2022-02-21T18:10:09.7Z;3,62;Accelerometro_SX
2022-02-21T18:11:19.9Z;8,01;Accelerometro_DX;2022-02-21T18:10:10.2Z;2,63;Accelerometro_SX
2022-02-21T18:11:20.3Z;8;Accelerometro_DX;2022-02-21T18:10:10.6Z;1,16;Accelerometro_SX
2022-02-21T18:11:20.8Z;8,01;Accelerometro_DX;2022-02-21T18:10:11Z;2,17;Accelerometro_SX
2022-02-21T18:11:21.2Z;8,01;Accelerometro_DX;2022-02-21T18:10:11.4Z;2,13;Accelerometro_SX
2022-02-21T18:11:21.6Z;8;Accelerometro_DX;2022-02-21T18:10:11.9Z;2,35;Accelerometro_SX
2022-02-21T18:11:22.1Z;8,01;Accelerometro_DX;2022-02-21T18:10:15.3Z;3,18;Accelerometro_SX
2022-02-21T18:11:22.5Z;8,01;Accelerometro_DX;2022-02-21T18:10:18.3Z;3,26;Accelerometro_SX
2022-02-21T18:11:22.9Z;8,01;Accelerometro_DX;2022-02-21T18:10:18.7Z;3,31;Accelerometro_SX
2022-02-21T18:11:23.4Z;8;Accelerometro_DX;2022-02-21T18:10:19.2Z;3,32;Accelerometro_SX
2022-02-21T18:11:26.7Z;8,01;Accelerometro_DX;2022-02-21T18:10:19.6Z;3,32;Accelerometro_SX
2022-02-21T18:11:27.1Z;7,89;Accelerometro_DX;2022-02-21T18:10:20Z;3,33;Accelerometro_SX
2022-02-21T18:11:27.6Z;8,02;Accelerometro_DX;2022-02-21T18:10:20.5Z;3,33;Accelerometro_SX
2022-02-21T18:11:28Z;8,03;Accelerometro_DX;2022-02-21T18:10:31.5Z;3,33;Accelerometro_SX
2022-02-21T18:11:28.4Z;8,06;Accelerometro_DX;2022-02-21T18:10:31.6Z;2,22;Accelerometro_SX
2022-02-21T18:11:28.9Z;8;Accelerometro_DX;2022-02-21T18:10:31.7Z;8,93;Accelerometro_SX
2022-02-21T18:11:29.3Z;8,02;Accelerometro_DX;2022-02-21T18:10:32.1Z;19,88;Accelerometro_SX
2022-02-21T18:11:29.7Z;8,03;Accelerometro_DX;2022-02-21T18:14:33.7Z;0,02;Accelerometro_SX
2022-02-21T18:11:35.5Z;8;Accelerometro_DX;2022-02-21T18:14:34.2Z;0,02;Accelerometro_SX
2022-02-21T18:11:35.6Z;8,02;Accelerometro_DX;2022-02-21T18:14:34.6Z;0,03;Accelerometro_SX
2022-02-21T18:11:36.1Z;8,03;Accelerometro_DX;2022-02-21T18:14:35Z;0,02;Accelerometro_SX
2022-02-21T18:11:36.5Z;7,94;Accelerometro_DX;2022-02-21T18:14:35.4Z;0,01;Accelerometro_SX
2022-02-21T18:11:37Z;7,99;Accelerometro_DX;2022-02-21T18:14:35.9Z;0,03;Accelerometro_SX
2022-02-21T18:11:37.4Z;8,06;Accelerometro_DX;2022-02-21T18:14:36.3Z;0,03;Accelerometro_SX
2022-02-21T18:11:37.8Z;8,05;Accelerometro_DX;2022-02-21T18:14:36.7Z;0,03;Accelerometro_SX
2022-02-21T18:11:38.2Z;8,07;Accelerometro_DX;2022-02-21T18:14:37.2Z;0,02;Accelerometro_SX
2022-02-21T18:11:38.6Z;8;Accelerometro_DX;2022-02-21T18:14:37.6Z;0,01;Accelerometro_SX
2022-02-21T18:11:38.7Z;8,04;Accelerometro_DX;2022-02-21T18:14:38Z;0,02;Accelerometro_SX
2022-02-21T18:11:39.2Z;8,05;Accelerometro_DX;2022-02-21T18:14:38.5Z;0,02;Accelerometro_SX
2022-02-21T18:11:39.6Z;8,06;Accelerometro_DX;2022-02-21T18:14:39.1Z;0,02;Accelerometro_SX
2022-02-21T18:11:42.7Z;8,04;Accelerometro_DX;2022-02-21T18:14:39.5Z;0,02;Accelerometro_SX
2022-02-21T18:11:45.7Z;8,06;Accelerometro_DX;2022-02-21T18:14:49.5Z;0,04;Accelerometro_SX
2022-02-21T18:11:46.2Z;15,9;Accelerometro_DX;2022-02-21T18:14:50.5Z;4,18;Accelerometro_SX
2022-02-21T18:11:46.6Z;15,96;Accelerometro_DX;2022-02-21T18:14:54Z;2,5;Accelerometro_SX
2022-02-21T18:14:58Z;0,09;Accelerometro_DX;2022-02-21T18:14:54.4Z;5,1;Accelerometro_SX
2022-02-21T18:14:58.4Z;0,26;Accelerometro_DX;2022-02-21T18:14:54.8Z;5,07;Accelerometro_SX
2022-02-21T18:15:04.2Z;0,34;Accelerometro_DX;2022-02-21T18:14:55.2Z;5,08;Accelerometro_SX
2022-02-21T18:15:04.4Z;4,09;Accelerometro_DX;2022-02-21T18:14:58.5Z;5,08;Accelerometro_SX
2022-02-21T18:15:07.4Z;0,34;Accelerometro_DX;2022-02-21T18:14:58.9Z;5,08;Accelerometro_SX
2022-02-21T18:15:08Z;4,07;Accelerometro_DX;2022-02-21T18:14:59.4Z;5,08;Accelerometro_SX
2022-02-21T18:15:08.4Z;3,84;Accelerometro_DX;2022-02-21T18:14:59.8Z;5,08;Accelerometro_SX
2022-02-21T18:15:08.9Z;3,89;Accelerometro_DX;2022-02-21T18:15:03.2Z;5,08;Accelerometro_SX
2022-02-21T18:15:09.3Z;3,9;Accelerometro_DX;2022-02-21T18:15:03.7Z;5,08;Accelerometro_SX
2022-02-21T18:15:09.7Z;3,88;Accelerometro_DX;2022-02-21T18:15:04.1Z;5,08;Accelerometro_SX
2022-02-21T18:15:10.2Z;3,88;Accelerometro_DX;2022-02-21T18:15:09.9Z;5,08;Accelerometro_SX
2022-02-21T18:15:12.9Z;3,9;Accelerometro_DX;2022-02-21T18:15:10.4Z;5,08;Accelerometro_SX
2022-02-21T18:15:13.5Z;3,88;Accelerometro_DX;2022-02-21T18:15:11.1Z;5,07;Accelerometro_SX
2022-02-21T18:15:14Z;3,87;Accelerometro_DX;2022-02-21T18:15:11.5Z;5,08;Accelerometro_SX
2022-02-21T18:15:14.4Z;3,82;Accelerometro_DX;2022-02-21T18:15:11.9Z;5,08;Accelerometro_SX
2022-02-21T18:15:14.8Z;3,82;Accelerometro_DX;2022-02-21T18:15:12.3Z;5,08;Accelerometro_SX
2022-02-21T18:15:15.3Z;3,82;Accelerometro_DX;2022-02-21T18:15:12.8Z;5,08;Accelerometro_SX
2022-02-21T18:15:15.7Z;3,84;Accelerometro_DX;2022-02-21T18:15:13.3Z;5,08;Accelerometro_SX
2022-02-21T18:15:16.1Z;3,84;Accelerometro_DX;2022-02-21T18:15:13.7Z;5,08;Accelerometro_SX
2022-02-21T18:15:16.5Z;3,88;Accelerometro_DX;2022-02-21T18:15:14.1Z;5,08;Accelerometro_SX
2022-02-21T18:15:17Z;3,98;Accelerometro_DX;2022-02-21T18:15:14.5Z;5,08;Accelerometro_SX
2022-02-21T18:15:17.4Z;4,11;Accelerometro_DX;2022-02-21T18:15:17.5Z;5,08;Accelerometro_SX
2022-02-21T18:15:17.8Z;4,21;Accelerometro_DX;2022-02-21T18:15:17.9Z;5,08;Accelerometro_SX
2022-02-21T18:15:21Z;4,25;Accelerometro_DX;2022-02-21T18:15:18.3Z;5,07;Accelerometro_SX
2022-02-21T18:15:21.4Z;4,26;Accelerometro_DX;2022-02-21T18:15:18.7Z;5,07;Accelerometro_SX
2022-02-21T18:15:21.8Z;4,26;Accelerometro_DX;2022-02-21T18:15:19.1Z;5,08;Accelerometro_SX
2022-02-21T18:15:22.2Z;4,26;Accelerometro_DX;2022-02-21T18:15:19.6Z;5,08;Accelerometro_SX
2022-02-21T18:15:25.5Z;4,26;Accelerometro_DX;2022-02-21T18:15:20Z;5,08;Accelerometro_SX
2022-02-21T18:15:28.5Z;4,26;Accelerometro_DX;2022-02-21T18:15:20.4Z;5,08;Accelerometro_SX
2022-02-21T18:15:31.5Z;4,26;Accelerometro_DX;2022-02-21T18:15:20.8Z;5,08;Accelerometro_SX
2022-02-21T18:15:31.9Z;4,26;Accelerometro_DX;2022-02-21T18:15:21.3Z;5,08;Accelerometro_SX
2022-02-21T18:15:32.3Z;4,26;Accelerometro_DX;2022-02-21T18:15:21.7Z;5,07;Accelerometro_SX
2022-02-21T18:15:32.7Z;4,27;Accelerometro_DX;2022-02-21T18:15:22.1Z;5,08;Accelerometro_SX
2022-02-21T18:15:33.2Z;4,27;Accelerometro_DX;2022-02-21T18:15:22.5Z;5,08;Accelerometro_SX
2022-02-21T18:15:33.6Z;4,27;Accelerometro_DX;2022-02-21T18:15:22.9Z;5,08;Accelerometro_SX
2022-02-21T18:15:34Z;4,26;Accelerometro_DX;2022-02-21T18:15:23.4Z;5,08;Accelerometro_SX
2022-02-21T18:15:34.5Z;4,26;Accelerometro_DX;2022-02-21T18:15:23.8Z;5,08;Accelerometro_SX
2022-02-21T18:15:34.9Z;4,27;Accelerometro_DX;2022-02-21T18:15:24.2Z;5,08;Accelerometro_SX
2022-02-21T18:15:35.3Z;4,26;Accelerometro_DX;2022-02-21T18:15:24.7Z;5,08;Accelerometro_SX
2022-02-21T18:15:35.8Z;4,27;Accelerometro_DX;2022-02-21T18:15:25.1Z;5,08;Accelerometro_SX
2022-02-21T18:15:45Z;4,26;Accelerometro_DX;2022-02-21T18:15:25.6Z;5,08;Accelerometro_SX
2022-02-21T18:15:45.5Z;4,38;Accelerometro_DX;2022-02-21T18:15:26Z;5,08;Accelerometro_SX
2022-02-21T18:15:46.2Z;4,36;Accelerometro_DX;2022-02-21T18:15:26.4Z;5,08;Accelerometro_SX
2022-02-21T18:15:46.7Z;3,98;Accelerometro_DX;2022-02-21T18:15:26.8Z;5,08;Accelerometro_SX
2022-02-21T18:15:47.1Z;4,1;Accelerometro_DX;2022-02-21T18:15:27.2Z;5,08;Accelerometro_SX
2022-02-21T18:15:47.7Z;4,67;Accelerometro_DX;2022-02-21T18:15:30.5Z;5,08;Accelerometro_SX
2022-02-21T18:15:48.1Z;4,85;Accelerometro_DX;2022-02-21T18:15:30.9Z;5,08;Accelerometro_SX
2022-02-21T18:15:48.5Z;5,69;Accelerometro_DX;2022-02-21T18:15:31.3Z;5,08;Accelerometro_SX
2022-02-21T18:15:49Z;4,65;Accelerometro_DX;2022-02-21T18:15:32.1Z;5,08;Accelerometro_SX
2022-02-21T18:15:49.4Z;5,25;Accelerometro_DX;2022-02-21T18:15:32.6Z;5,08;Accelerometro_SX
2022-02-21T18:15:49.9Z;5,51;Accelerometro_DX;2022-02-21T18:15:33Z;5,07;Accelerometro_SX
2022-02-21T18:15:53Z;6,02;Accelerometro_DX;2022-02-21T18:15:33.4Z;5,08;Accelerometro_SX
2022-02-21T18:15:56Z;5,6;Accelerometro_DX;2022-02-21T18:15:33.9Z;5,08;Accelerometro_SX
2022-02-21T18:15:56.4Z;5,49;Accelerometro_DX;2022-02-21T18:15:34.3Z;5,08;Accelerometro_SX
2022-02-21T18:15:59.5Z;4,78;Accelerometro_DX;2022-02-21T18:15:34.7Z;5,08;Accelerometro_SX
