_time;_value;_field;_time;_value;_field;;_time;_value;_field;_time;_value;_field
2022-05-09T16:57:52.9Z;14.28;Accelerazione_Max_DX;2022-05-09T16:51:00.8Z;10.24;Accelerazione_Max_SX;;2022-05-09T16:57:52.4Z;10;Accelerazione_Media_DX;2022-05-09T16:57:45.9Z;10.19;Accelerazione_Media_SX
2022-05-09T16:57:54.2Z;9.19;Accelerazione_Max_DX;2022-05-09T16:51:00.8Z;10.48;Accelerazione_Max_SX;;2022-05-09T16:57:53.8Z;9.14;Accelerazione_Media_DX;2022-05-09T16:57:46.8Z;10.21;Accelerazione_Media_SX
2022-05-09T16:57:55.2Z;9.17;Accelerazione_Max_DX;2022-05-09T16:51:00.8Z;10.22;Accelerazione_Max_SX;;2022-05-09T16:57:54.9Z;9.14;Accelerazione_Media_DX;2022-05-09T16:57:47.8Z;10.19;Accelerazione_Media_SX
2022-05-09T16:57:56.1Z;9.16;Accelerazione_Max_DX;2022-05-09T16:51:00.8Z;10.41;Accelerazione_Max_SX;;2022-05-09T16:57:55.8Z;9.14;Accelerazione_Media_DX;2022-05-09T16:57:48.9Z;10.19;Accelerazione_Media_SX
2022-05-09T16:57:56.8Z;9.25;Accelerazione_Max_DX;2022-05-09T16:51:00.8Z;10.25;Accelerazione_Max_SX;;2022-05-09T16:57:56.6Z;9.13;Accelerazione_Media_DX;2022-05-09T16:57:49.9Z;10.19;Accelerazione_Media_SX
2022-05-09T16:57:57.7Z;8.74;Accelerazione_Max_DX;2022-05-09T16:51:00.8Z;10.52;Accelerazione_Max_SX;;2022-05-09T16:57:57.4Z;8.56;Accelerazione_Media_DX;2022-05-09T16:57:50.8Z;10.2;Accelerazione_Media_SX
2022-05-09T16:57:58.6Z;9.37;Accelerazione_Max_DX;2022-05-09T16:51:00.8Z;10.24;Accelerazione_Max_SX;;2022-05-09T16:57:58.4Z;8.71;Accelerazione_Media_DX;2022-05-09T16:57:51.9Z;10.19;Accelerazione_Media_SX
2022-05-09T16:57:59.7Z;9.18;Accelerazione_Max_DX;2022-05-09T16:51:00.8Z;10.27;Accelerazione_Max_SX;;2022-05-09T16:57:59.2Z;8.72;Accelerazione_Media_DX;2022-05-09T16:57:52.9Z;10.2;Accelerazione_Media_SX
2022-05-09T16:58:00.2Z;8.82;Accelerazione_Max_DX;2022-05-09T16:51:00.8Z;10.47;Accelerazione_Max_SX;;2022-05-09T16:57:59.9Z;8.71;Accelerazione_Media_DX;2022-05-09T16:57:54.1Z;10.2;Accelerazione_Media_SX
2022-05-09T16:58:01.3Z;16.74;Accelerazione_Max_DX;2022-05-09T16:51:00.8Z;10.23;Accelerazione_Max_SX;;2022-05-09T16:58:00.9Z;8.94;Accelerazione_Media_DX;2022-05-09T16:57:54.9Z;10.19;Accelerazione_Media_SX
2022-05-09T16:58:02.5Z;11.45;Accelerazione_Max_DX;2022-05-09T16:51:00.8Z;10.46;Accelerazione_Max_SX;;2022-05-09T16:58:02.1Z;8.66;Accelerazione_Media_DX;2022-05-09T16:57:55.8Z;10.2;Accelerazione_Media_SX
2022-05-09T16:58:03.4Z;15.38;Accelerazione_Max_DX;2022-05-09T16:51:00.8Z;10.24;Accelerazione_Max_SX;;2022-05-09T16:58:03Z;11.05;Accelerazione_Media_DX;2022-05-09T16:57:56.5Z;10.2;Accelerazione_Media_SX
2022-05-09T16:58:04.1Z;17.98;Accelerazione_Max_DX;2022-05-09T16:51:00.8Z;10.22;Accelerazione_Max_SX;;2022-05-09T16:58:03.8Z;11.51;Accelerazione_Media_DX;2022-05-09T16:57:57.4Z;10.2;Accelerazione_Media_SX
2022-05-09T16:58:04.8Z;13.69;Accelerazione_Max_DX;2022-05-09T16:51:00.8Z;10.53;Accelerazione_Max_SX;;2022-05-09T16:58:04.6Z;10.94;Accelerazione_Media_DX;2022-05-09T16:57:58.4Z;10.18;Accelerazione_Media_SX
2022-05-09T16:58:05.7Z;10.98;Accelerazione_Max_DX;2022-05-09T16:51:00.8Z;10.57;Accelerazione_Max_SX;;2022-05-09T16:58:05.5Z;10.9;Accelerazione_Media_DX;2022-05-09T16:57:59.1Z;10.2;Accelerazione_Media_SX
2022-05-09T16:58:06.8Z;12.04;Accelerazione_Max_DX;2022-05-09T16:51:00.8Z;10.29;Accelerazione_Max_SX;;2022-05-09T16:58:06.3Z;10.93;Accelerazione_Media_DX;2022-05-09T16:57:59.9Z;10.19;Accelerazione_Media_SX
2022-05-09T16:58:07.7Z;10.96;Accelerazione_Max_DX;2022-05-09T16:51:00.8Z;10.26;Accelerazione_Max_SX;;2022-05-09T16:58:07.3Z;10.88;Accelerazione_Media_DX;2022-05-09T16:58:00.9Z;10.19;Accelerazione_Media_SX
2022-05-09T16:58:08.3Z;10.98;Accelerazione_Max_DX;2022-05-09T16:51:00.8Z;10.49;Accelerazione_Max_SX;;2022-05-09T16:58:08Z;10.89;Accelerazione_Media_DX;2022-05-09T16:58:02.1Z;10.2;Accelerazione_Media_SX
2022-05-09T16:58:09.3Z;11.01;Accelerazione_Max_DX;2022-05-09T16:51:00.8Z;10.54;Accelerazione_Max_SX;;2022-05-09T16:58:09Z;10.88;Accelerazione_Media_DX;2022-05-09T16:58:03Z;10.2;Accelerazione_Media_SX
2022-05-09T16:58:10.2Z;11;Accelerazione_Max_DX;2022-05-09T16:51:00.8Z;10.3;Accelerazione_Max_SX;;2022-05-09T16:58:09.8Z;10.91;Accelerazione_Media_DX;2022-05-09T16:58:04.3Z;10.19;Accelerazione_Media_SX
2022-05-09T16:58:11Z;11.19;Accelerazione_Max_DX;2022-05-09T16:51:00.8Z;10.25;Accelerazione_Max_SX;;2022-05-09T16:58:10.8Z;10.89;Accelerazione_Media_DX;2022-05-09T16:58:05.1Z;10.19;Accelerazione_Media_SX
2022-05-09T16:58:11.8Z;10.93;Accelerazione_Max_DX;2022-05-09T16:51:00.8Z;10.24;Accelerazione_Max_SX;;2022-05-09T16:58:11.6Z;10.83;Accelerazione_Media_DX;2022-05-09T16:58:05.8Z;10.19;Accelerazione_Media_SX
2022-05-09T16:58:12.7Z;10.87;Accelerazione_Max_DX;2022-05-09T16:51:00.8Z;10.54;Accelerazione_Max_SX;;2022-05-09T16:58:12.5Z;10.8;Accelerazione_Media_DX;2022-05-09T16:58:06.9Z;10.2;Accelerazione_Media_SX
2022-05-09T16:58:13.8Z;10.94;Accelerazione_Max_DX;2022-05-09T16:51:00.8Z;10.23;Accelerazione_Max_SX;;2022-05-09T16:58:13.4Z;10.82;Accelerazione_Media_DX;2022-05-09T16:58:07.7Z;10.19;Accelerazione_Media_SX
2022-05-09T16:58:14.9Z;10.96;Accelerazione_Max_DX;2022-05-09T16:51:00.8Z;10.26;Accelerazione_Max_SX;;2022-05-09T16:58:14.6Z;10.86;Accelerazione_Media_DX;2022-05-09T16:58:08.5Z;10.2;Accelerazione_Media_SX
2022-05-09T16:58:16Z;11;Accelerazione_Max_DX;2022-05-09T16:51:00.8Z;10.28;Accelerazione_Max_SX;;2022-05-09T16:58:15.5Z;10.9;Accelerazione_Media_DX;2022-05-09T16:58:09.4Z;10;Accelerazione_Media_SX
2022-05-09T16:58:17.3Z;11.51;Accelerazione_Max_DX;2022-05-09T16:51:00.8Z;10.27;Accelerazione_Max_SX;;2022-05-09T16:58:16.7Z;10.9;Accelerazione_Media_DX;2022-05-09T16:58:10.1Z;10.17;Accelerazione_Media_SX
2022-05-09T16:58:18.2Z;11.25;Accelerazione_Max_DX;2022-05-09T16:51:00.8Z;11.61;Accelerazione_Max_SX;;2022-05-09T16:58:18Z;10.91;Accelerazione_Media_DX;2022-05-09T16:58:11Z;10.23;Accelerazione_Media_SX
2022-05-09T16:58:19.1Z;12.11;Accelerazione_Max_DX;2022-05-09T16:51:00.8Z;10.38;Accelerazione_Max_SX;;2022-05-09T16:58:18.8Z;10.94;Accelerazione_Media_DX;2022-05-09T16:58:11.8Z;10.13;Accelerazione_Media_SX
2022-05-09T16:58:19.8Z;11.46;Accelerazione_Max_DX;2022-05-09T16:51:00.8Z;10.18;Accelerazione_Max_SX;;2022-05-09T16:58:19.5Z;10.88;Accelerazione_Media_DX;2022-05-09T16:58:12.6Z;10.07;Accelerazione_Media_SX
2022-05-09T16:58:20.6Z;11.26;Accelerazione_Max_DX;2022-05-09T16:51:00.8Z;11;Accelerazione_Max_SX;;2022-05-09T16:58:20.4Z;10.87;Accelerazione_Media_DX;2022-05-09T16:58:13.7Z;10.02;Accelerazione_Media_SX
2022-05-09T16:58:21.2Z;10.99;Accelerazione_Max_DX;2022-05-09T16:51:00.8Z;10.87;Accelerazione_Max_SX;;2022-05-09T16:58:20.9Z;10.86;Accelerazione_Media_DX;2022-05-09T16:58:14.6Z;10.18;Accelerazione_Media_SX
2022-05-09T16:58:22.1Z;10.94;Accelerazione_Max_DX;2022-05-09T16:51:00.8Z;10.45;Accelerazione_Max_SX;;2022-05-09T16:58:21.7Z;10.87;Accelerazione_Media_DX;2022-05-09T16:58:15.5Z;9.89;Accelerazione_Media_SX
2022-05-09T16:58:23.1Z;10.98;Accelerazione_Max_DX;2022-05-09T16:51:00.8Z;11.39;Accelerazione_Max_SX;;2022-05-09T16:58:22.7Z;10.89;Accelerazione_Media_DX;2022-05-09T16:58:16.6Z;9.74;Accelerazione_Media_SX
2022-05-09T16:58:24.6Z;10.96;Accelerazione_Max_DX;2022-05-09T16:51:00.8Z;11.03;Accelerazione_Max_SX;;2022-05-09T16:58:24.1Z;10.9;Accelerazione_Media_DX;2022-05-09T16:58:18Z;10.19;Accelerazione_Media_SX
2022-05-09T16:58:25.9Z;11.2;Accelerazione_Max_DX;2022-05-09T16:51:00.8Z;11.24;Accelerazione_Max_SX;;2022-05-09T16:58:25.3Z;10.89;Accelerazione_Media_DX;2022-05-09T16:58:18.7Z;9.5;Accelerazione_Media_SX
2022-05-09T16:58:26.5Z;11.33;Accelerazione_Max_DX;2022-05-09T16:51:00.8Z;13.55;Accelerazione_Max_SX;;2022-05-09T16:58:26.3Z;10.88;Accelerazione_Media_DX;2022-05-09T16:58:19.5Z;10.34;Accelerazione_Media_SX
2022-05-09T16:58:26.9Z;10.94;Accelerazione_Max_DX;2022-05-09T16:51:00.8Z;11.71;Accelerazione_Max_SX;;2022-05-09T16:58:26.7Z;10.87;Accelerazione_Media_DX;2022-05-09T16:58:20.5Z;10.43;Accelerazione_Media_SX
2022-05-09T16:58:27.9Z;10.96;Accelerazione_Max_DX;2022-05-09T16:51:00.8Z;10.63;Accelerazione_Max_SX;;2022-05-09T16:58:27.6Z;10.87;Accelerazione_Media_DX;2022-05-09T16:58:21.3Z;10.2;Accelerazione_Media_SX
2022-05-09T16:58:28.9Z;10.94;Accelerazione_Max_DX;2022-05-09T16:51:00.8Z;13.78;Accelerazione_Max_SX;;2022-05-09T16:58:28.6Z;10.89;Accelerazione_Media_DX;2022-05-09T16:58:22.1Z;10.6;Accelerazione_Media_SX
2022-05-09T16:58:29.6Z;10.92;Accelerazione_Max_DX;2022-05-09T16:51:00.8Z;12.03;Accelerazione_Max_SX;;2022-05-09T16:58:29.4Z;10.89;Accelerazione_Media_DX;2022-05-09T16:58:22.9Z;10.29;Accelerazione_Media_SX
2022-05-09T16:58:31Z;10.93;Accelerazione_Max_DX;2022-05-09T16:51:00.8Z;12.03;Accelerazione_Max_SX;;2022-05-09T16:58:30.4Z;10.89;Accelerazione_Media_DX;2022-05-09T16:58:23.3Z;10.29;Accelerazione_Media_SX
2022-05-09T16:58:31.8Z;10.93;Accelerazione_Max_DX;2022-05-09T16:51:00.8Z;11.35;Accelerazione_Max_SX;;2022-05-09T16:58:31.5Z;10.89;Accelerazione_Media_DX;2022-05-09T16:58:24.4Z;10.25;Accelerazione_Media_SX
2022-05-09T16:58:32.6Z;10.93;Accelerazione_Max_DX;2022-05-09T16:51:00.8Z;10.86;Accelerazione_Max_SX;;2022-05-09T16:58:32.3Z;10.69;Accelerazione_Media_DX;2022-05-09T16:58:25.7Z;10.28;Accelerazione_Media_SX
2022-05-09T16:58:33.5Z;11.14;Accelerazione_Max_DX;2022-05-09T16:51:00.8Z;10.4;Accelerazione_Max_SX;;2022-05-09T16:58:33.2Z;10.89;Accelerazione_Media_DX;2022-05-09T16:58:26.4Z;10.15;Accelerazione_Media_SX
2022-05-09T16:58:34.3Z;10.91;Accelerazione_Max_DX;2022-05-09T16:51:00.8Z;10.34;Accelerazione_Max_SX;;2022-05-09T16:58:34Z;10.88;Accelerazione_Media_DX;2022-05-09T16:58:27.2Z;10.19;Accelerazione_Media_SX
2022-05-09T16:58:35.5Z;10.9;Accelerazione_Max_DX;2022-05-09T16:51:00.8Z;10.29;Accelerazione_Max_SX;;2022-05-09T16:58:35Z;10.88;Accelerazione_Media_DX;2022-05-09T16:58:28Z;10.19;Accelerazione_Media_SX
2022-05-09T16:58:36.7Z;10.92;Accelerazione_Max_DX;2022-05-09T16:51:00.8Z;10.23;Accelerazione_Max_SX;;2022-05-09T16:58:36.1Z;10.89;Accelerazione_Media_DX;2022-05-09T16:58:28.9Z;10.19;Accelerazione_Media_SX
2022-05-09T16:58:37.7Z;10.92;Accelerazione_Max_DX;2022-05-09T16:51:00.8Z;10.26;Accelerazione_Max_SX;;2022-05-09T16:58:37.2Z;10.89;Accelerazione_Media_DX;2022-05-09T16:58:29.7Z;10.17;Accelerazione_Media_SX
2022-05-09T16:58:38.8Z;11.01;Accelerazione_Max_DX;2022-05-09T16:51:00.8Z;10.16;Accelerazione_Max_SX;;2022-05-09T16:58:38.5Z;10.88;Accelerazione_Media_DX;2022-05-09T16:58:30.8Z;10.13;Accelerazione_Media_SX
2022-05-09T16:58:40Z;10.95;Accelerazione_Max_DX;2022-05-09T16:51:00.8Z;10.14;Accelerazione_Max_SX;;2022-05-09T16:58:39.6Z;10.89;Accelerazione_Media_DX;2022-05-09T16:58:31.4Z;10.1;Accelerazione_Media_SX
2022-05-09T16:58:41.2Z;11.42;Accelerazione_Max_DX;2022-05-09T16:51:00.8Z;10.14;Accelerazione_Max_SX;;2022-05-09T16:58:40.7Z;10.89;Accelerazione_Media_DX;2022-05-09T16:58:32.3Z;10.11;Accelerazione_Media_SX
2022-05-09T16:58:41.9Z;11.02;Accelerazione_Max_DX;2022-05-09T16:51:00.8Z;10.18;Accelerazione_Max_SX;;2022-05-09T16:58:41.6Z;10.88;Accelerazione_Media_DX;2022-05-09T16:58:33.2Z;10.14;Accelerazione_Media_SX
2022-05-09T16:58:42.9Z;10.93;Accelerazione_Max_DX;2022-05-09T16:51:00.8Z;10.19;Accelerazione_Max_SX;;2022-05-09T16:58:42.6Z;10.89;Accelerazione_Media_DX;2022-05-09T16:58:34.1Z;10.16;Accelerazione_Media_SX
2022-05-09T16:58:43.6Z;10.92;Accelerazione_Max_DX;2022-05-09T16:51:00.8Z;10.22;Accelerazione_Max_SX;;2022-05-09T16:58:43.4Z;10.88;Accelerazione_Media_DX;2022-05-09T16:58:35Z;10.17;Accelerazione_Media_SX
2022-05-09T16:58:44.6Z;11.26;Accelerazione_Max_DX;2022-05-09T16:51:00.8Z;11.07;Accelerazione_Max_SX;;2022-05-09T16:58:44.3Z;10.89;Accelerazione_Media_DX;2022-05-09T16:58:36.1Z;10.19;Accelerazione_Media_SX
2022-05-09T16:58:45.5Z;10.94;Accelerazione_Max_DX;2022-05-09T16:51:00.8Z;10.17;Accelerazione_Max_SX;;2022-05-09T16:58:45.2Z;10.89;Accelerazione_Media_DX;2022-05-09T16:58:37.4Z;10.14;Accelerazione_Media_SX
2022-05-09T16:58:46.3Z;11.01;Accelerazione_Max_DX;2022-05-09T16:51:00.8Z;10.2;Accelerazione_Max_SX;;2022-05-09T16:58:46Z;10.88;Accelerazione_Media_DX;2022-05-09T16:58:38.7Z;10.11;Accelerazione_Media_SX
2022-05-09T16:58:47.4Z;11.27;Accelerazione_Max_DX;2022-05-09T16:51:00.8Z;10.22;Accelerazione_Max_SX;;2022-05-09T16:58:46.9Z;10.89;Accelerazione_Media_DX;2022-05-09T16:58:40Z;10.15;Accelerazione_Media_SX
2022-05-09T16:58:48.2Z;10.92;Accelerazione_Max_DX;2022-05-09T16:51:00.8Z;10.32;Accelerazione_Max_SX;;2022-05-09T16:58:48Z;10.88;Accelerazione_Media_DX;2022-05-09T16:58:41.2Z;10.17;Accelerazione_Media_SX
2022-05-09T16:58:49.5Z;10.95;Accelerazione_Max_DX;2022-05-09T16:51:00.8Z;11.03;Accelerazione_Max_SX;;2022-05-09T16:58:48.9Z;10.88;Accelerazione_Media_DX;2022-05-09T16:58:42Z;10.19;Accelerazione_Media_SX
2022-05-09T16:58:50.3Z;12.26;Accelerazione_Max_DX;2022-05-09T16:51:00.8Z;10.2;Accelerazione_Max_SX;;2022-05-09T16:58:50.1Z;10.26;Accelerazione_Media_DX;2022-05-09T16:58:42.6Z;10.16;Accelerazione_Media_SX
2022-05-09T16:58:51.4Z;11.24;Accelerazione_Max_DX;2022-05-09T16:51:00.8Z;10.17;Accelerazione_Max_SX;;2022-05-09T16:58:51Z;10.51;Accelerazione_Media_DX;2022-05-09T16:58:43.4Z;10.15;Accelerazione_Media_SX
2022-05-09T16:58:52.2Z;12.75;Accelerazione_Max_DX;2022-05-09T16:51:00.8Z;10.16;Accelerazione_Max_SX;;2022-05-09T16:58:51.9Z;11.18;Accelerazione_Media_DX;2022-05-09T16:58:44.3Z;10.12;Accelerazione_Media_SX
2022-05-09T16:58:52.9Z;10.97;Accelerazione_Max_DX;2022-05-09T16:51:00.8Z;12.82;Accelerazione_Max_SX;;2022-05-09T16:58:52.7Z;10.66;Accelerazione_Media_DX;2022-05-09T16:58:45.5Z;10.2;Accelerazione_Media_SX
2022-05-09T16:58:53.9Z;12.28;Accelerazione_Max_DX;2022-05-09T16:51:00.8Z;10.19;Accelerazione_Max_SX;;2022-05-09T16:58:53.7Z;11.06;Accelerazione_Media_DX;2022-05-09T16:58:46.3Z;10.13;Accelerazione_Media_SX
2022-05-09T16:58:54.6Z;11.25;Accelerazione_Max_DX;2022-05-09T16:51:00.8Z;10.19;Accelerazione_Max_SX;;2022-05-09T16:58:54.4Z;10.83;Accelerazione_Media_DX;2022-05-09T16:58:47.1Z;10.14;Accelerazione_Media_SX
2022-05-09T16:58:55.6Z;11.56;Accelerazione_Max_DX;2022-05-09T16:51:00.8Z;11.81;Accelerazione_Max_SX;;2022-05-09T16:58:55.3Z;10.69;Accelerazione_Media_DX;2022-05-09T16:58:48Z;10.19;Accelerazione_Media_SX
2022-05-09T16:58:56.7Z;13.88;Accelerazione_Max_DX;2022-05-09T16:51:00.8Z;10.19;Accelerazione_Max_SX;;2022-05-09T16:58:56.2Z;11.57;Accelerazione_Media_DX;2022-05-09T16:58:48.9Z;10.16;Accelerazione_Media_SX
2022-05-09T16:58:57.7Z;11.3;Accelerazione_Max_DX;2022-05-09T16:51:00.8Z;11.11;Accelerazione_Max_SX;;2022-05-09T16:58:57.4Z;10.75;Accelerazione_Media_DX;2022-05-09T16:58:50.2Z;10.09;Accelerazione_Media_SX
2022-05-09T16:58:58.9Z;12.29;Accelerazione_Max_DX;2022-05-09T16:51:00.8Z;11.38;Accelerazione_Max_SX;;2022-05-09T16:58:58.5Z;11.01;Accelerazione_Media_DX;2022-05-09T16:58:51.2Z;9.87;Accelerazione_Media_SX
2022-05-09T16:58:59.9Z;11.51;Accelerazione_Max_DX;2022-05-09T16:51:00.8Z;12.99;Accelerazione_Max_SX;;2022-05-09T16:58:59.7Z;11.09;Accelerazione_Media_DX;2022-05-09T16:58:51.8Z;10.29;Accelerazione_Media_SX
2022-05-09T16:59:00.7Z;13.46;Accelerazione_Max_DX;2022-05-09T16:51:00.8Z;10.79;Accelerazione_Max_SX;;2022-05-09T16:59:00.4Z;10.83;Accelerazione_Media_DX;2022-05-09T16:58:52.6Z;8.96;Accelerazione_Media_SX
2022-05-09T16:59:01.7Z;11.24;Accelerazione_Max_DX;2022-05-09T16:51:00.8Z;14.76;Accelerazione_Max_SX;;2022-05-09T16:59:01.1Z;10.84;Accelerazione_Media_DX;2022-05-09T16:58:53.7Z;11.98;Accelerazione_Media_SX
2022-05-09T16:59:02.7Z;12.3;Accelerazione_Max_DX;2022-05-09T16:51:00.8Z;12.66;Accelerazione_Max_SX;;2022-05-09T16:59:02.1Z;10.1;Accelerazione_Media_DX;2022-05-09T16:58:54.5Z;8.98;Accelerazione_Media_SX
2022-05-09T16:59:03.9Z;13.37;Accelerazione_Max_DX;2022-05-09T16:51:00.8Z;10.8;Accelerazione_Max_SX;;2022-05-09T16:59:03.4Z;10.48;Accelerazione_Media_DX;2022-05-09T16:58:55.3Z;8.71;Accelerazione_Media_SX
2022-05-09T16:59:05Z;11.32;Accelerazione_Max_DX;2022-05-09T16:51:00.8Z;14.92;Accelerazione_Max_SX;;2022-05-09T16:59:04.7Z;10.86;Accelerazione_Media_DX;2022-05-09T16:58:56.1Z;11.72;Accelerazione_Media_SX
2022-05-09T16:59:05.9Z;10.93;Accelerazione_Max_DX;2022-05-09T16:51:00.8Z;12.66;Accelerazione_Max_SX;;2022-05-09T16:59:05.5Z;10.83;Accelerazione_Media_DX;2022-05-09T16:58:57.1Z;9.15;Accelerazione_Media_SX
2022-05-09T16:59:07.4Z;11.27;Accelerazione_Max_DX;2022-05-09T16:51:00.8Z;10.31;Accelerazione_Max_SX;;2022-05-09T16:59:06.9Z;11;Accelerazione_Media_DX;2022-05-09T16:58:57.9Z;9.31;Accelerazione_Media_SX
2022-05-09T16:59:08.3Z;11.36;Accelerazione_Max_DX;2022-05-09T16:51:00.8Z;14.01;Accelerazione_Max_SX;;2022-05-09T16:59:08Z;10.59;Accelerazione_Media_DX;2022-05-09T16:58:58.8Z;12.12;Accelerazione_Media_SX
2022-05-09T16:59:09.2Z;11.12;Accelerazione_Max_DX;2022-05-09T16:51:00.8Z;12.98;Accelerazione_Max_SX;;2022-05-09T16:59:08.8Z;10.63;Accelerazione_Media_DX;2022-05-09T16:58:59.7Z;9.54;Accelerazione_Media_SX
2022-05-09T16:59:10.4Z;11.19;Accelerazione_Max_DX;2022-05-09T16:51:00.8Z;11.12;Accelerazione_Max_SX;;2022-05-09T16:59:09.9Z;10.9;Accelerazione_Media_DX;2022-05-09T16:59:00.7Z;10.28;Accelerazione_Media_SX
2022-05-09T16:59:11.5Z;11.96;Accelerazione_Max_DX;2022-05-09T16:51:00.8Z;10.45;Accelerazione_Max_SX;;2022-05-09T16:59:11Z;11.67;Accelerazione_Media_DX;2022-05-09T16:59:01.7Z;9.95;Accelerazione_Media_SX
2022-05-09T16:59:12.1Z;11.06;Accelerazione_Max_DX;2022-05-09T16:51:00.8Z;10.67;Accelerazione_Max_SX;;2022-05-09T16:59:11.9Z;10.84;Accelerazione_Media_DX;2022-05-09T16:59:03Z;9.79;Accelerazione_Media_SX
2022-05-09T16:59:13.3Z;12.22;Accelerazione_Max_DX;2022-05-09T16:51:00.8Z;11.38;Accelerazione_Max_SX;;2022-05-09T16:59:12.9Z;11.33;Accelerazione_Media_DX;2022-05-09T16:59:03.9Z;10.4;Accelerazione_Media_SX
2022-05-09T16:59:14.5Z;11.12;Accelerazione_Max_DX;2022-05-09T16:51:00.8Z;10.33;Accelerazione_Max_SX;;2022-05-09T16:59:14.1Z;11.03;Accelerazione_Media_DX;2022-05-09T16:59:04.7Z;10.14;Accelerazione_Media_SX
2022-05-09T16:59:15.8Z;11.18;Accelerazione_Max_DX;2022-05-09T16:51:00.8Z;11.25;Accelerazione_Max_SX;;2022-05-09T16:59:15.3Z;10.87;Accelerazione_Media_DX;2022-05-09T16:59:05.5Z;8.44;Accelerazione_Media_SX
2022-05-09T16:59:16.9Z;17.04;Accelerazione_Max_DX;2022-05-09T16:51:00.8Z;15.22;Accelerazione_Max_SX;;2022-05-09T16:59:16.3Z;10.55;Accelerazione_Media_DX;2022-05-09T16:59:06.5Z;10.8;Accelerazione_Media_SX
2022-05-09T16:59:18Z;11.28;Accelerazione_Max_DX;2022-05-09T16:51:00.8Z;12.12;Accelerazione_Max_SX;;2022-05-09T16:59:17.5Z;10.89;Accelerazione_Media_DX;2022-05-09T16:59:07.4Z;9.09;Accelerazione_Media_SX
2022-05-09T16:59:18.7Z;13.1;Accelerazione_Max_DX;2022-05-09T16:51:00.8Z;12.12;Accelerazione_Max_SX;;2022-05-09T16:59:18.6Z;11;Accelerazione_Media_DX;2022-05-09T16:59:08.4Z;10.22;Accelerazione_Media_SX
2022-05-09T16:59:19.5Z;13.1;Accelerazione_Max_DX;2022-05-09T16:51:00.8Z;11.74;Accelerazione_Max_SX;;2022-05-09T16:59:19.1Z;11;Accelerazione_Media_DX;2022-05-09T16:59:09.3Z;10.16;Accelerazione_Media_SX
2022-05-09T16:59:20.4Z;11.11;Accelerazione_Max_DX;2022-05-09T16:51:00.8Z;10.18;Accelerazione_Max_SX;;2022-05-09T16:59:19.9Z;10.89;Accelerazione_Media_DX;2022-05-09T16:59:10.7Z;8.67;Accelerazione_Media_SX
2022-05-09T16:59:21.1Z;11.01;Accelerazione_Max_DX;2022-05-09T16:51:00.8Z;11.34;Accelerazione_Max_SX;;2022-05-09T16:59:20.9Z;10.89;Accelerazione_Media_DX;2022-05-09T16:59:11.4Z;10.76;Accelerazione_Media_SX
2022-05-09T16:59:22.2Z;10.97;Accelerazione_Max_DX;2022-05-09T16:51:00.8Z;10.22;Accelerazione_Max_SX;;2022-05-09T16:59:21.8Z;10.88;Accelerazione_Media_DX;2022-05-09T16:59:12.2Z;10.05;Accelerazione_Media_SX
2022-05-09T16:59:23.5Z;10.95;Accelerazione_Max_DX;2022-05-09T16:51:00.8Z;10.95;Accelerazione_Max_SX;;2022-05-09T16:59:23Z;10.89;Accelerazione_Media_DX;2022-05-09T16:59:13.2Z;10.31;Accelerazione_Media_SX
2022-05-09T16:59:24.6Z;10.94;Accelerazione_Max_DX;2022-05-09T16:51:00.8Z;10.2;Accelerazione_Max_SX;;2022-05-09T16:59:24.4Z;10.69;Accelerazione_Media_DX;2022-05-09T16:59:14.1Z;9.67;Accelerazione_Media_SX
2022-05-09T16:59:25.5Z;10.93;Accelerazione_Max_DX;2022-05-09T16:51:00.8Z;10.46;Accelerazione_Max_SX;;2022-05-09T16:59:25.1Z;10.89;Accelerazione_Media_DX;2022-05-09T16:59:14.9Z;10.01;Accelerazione_Media_SX
2022-05-09T16:59:26.2Z;10.91;Accelerazione_Max_DX;2022-05-09T16:51:00.8Z;10.43;Accelerazione_Max_SX;;2022-05-09T16:59:25.8Z;10.88;Accelerazione_Media_DX;2022-05-09T16:59:16.1Z;9.88;Accelerazione_Media_SX
2022-05-09T16:59:27.4Z;11.1;Accelerazione_Max_DX;2022-05-09T16:51:00.8Z;11.22;Accelerazione_Max_SX;;2022-05-09T16:59:26.9Z;10.9;Accelerazione_Media_DX;2022-05-09T16:59:17.4Z;10.15;Accelerazione_Media_SX
2022-05-09T16:59:28.5Z;11.08;Accelerazione_Max_DX;2022-05-09T16:51:00.8Z;10.53;Accelerazione_Max_SX;;2022-05-09T16:59:28.1Z;10.89;Accelerazione_Media_DX;2022-05-09T16:59:18.6Z;10.15;Accelerazione_Media_SX
2022-05-09T16:59:29.3Z;11.12;Accelerazione_Max_DX;2022-05-09T16:51:00.8Z;10.62;Accelerazione_Max_SX;;2022-05-09T16:59:28.9Z;10.9;Accelerazione_Media_DX;2022-05-09T16:59:19.7Z;10.05;Accelerazione_Media_SX
2022-05-09T16:59:30.1Z;10.92;Accelerazione_Max_DX;2022-05-09T16:51:00.8Z;10.22;Accelerazione_Max_SX;;2022-05-09T16:59:29.7Z;10.89;Accelerazione_Media_DX;2022-05-09T16:59:20.9Z;10.13;Accelerazione_Media_SX
